abbreva,ccode,year,regiona,countryname,ccyr,IMRSOURCE,IMR,numstate,w
THI,800,1936,4,thailand,8001936,,,66,0.5
THI,800,1937,4,thailand,8001937,31,104.1999969,66,0.5
THI,800,1938,4,thailand,8001938,31,91.09999847,66,0.5
THI,800,1939,4,thailand,8001939,31,101.4000015,65,0.5
THI,800,1940,4,thailand,8001940,31,109.8000031,62,0.25
THI,800,1941,4,thailand,8001941,31,99.80000305,55,0
THI,800,1942,4,thailand,8001942,31,94.80000305,53,0.25
THI,800,1943,4,thailand,8001943,31,97.40000153,52,0.25
THI,800,1944,4,thailand,8001944,31,98.69999695,58,0.25
THI,800,1945,4,thailand,8001945,31,105.5999985,64,0.25
THI,800,1946,4,thailand,8001946,31,94.59999847,66,0.5
THI,800,1947,4,thailand,8001947,31,79.80000305,68,0.25
THI,800,1948,4,thailand,8001948,31,68.09999847,72,0.25
THI,800,1949,4,thailand,8001949,31,65.90000153,75,0.25
THI,800,1950,4,thailand,8001950,31,62.40000153,75,0.25
THI,800,1951,4,thailand,8001951,31,65.30000305,76,0.25
THI,800,1952,4,thailand,8001952,5.099999905,63,77,0.25
THI,800,1953,4,thailand,8001953,5.099999905,65,79,0.25
THI,800,1954,4,thailand,8001954,5.099999905,64,82,0.25
THI,800,1955,4,thailand,8001955,5.099999905,56,84,0.25
THI,800,1956,4,thailand,8001956,5.099999905,55,87,0.25
THI,800,1957,4,thailand,8001957,9.100000381,62,89,0.25
THI,800,1958,4,thailand,8001958,9.100000381,54,90,0
THI,800,1959,4,thailand,8001959,9.100000381,47,89,0
THI,800,1960,4,thailand,8001960,9.100000381,49,107,0
THI,800,1961,4,thailand,8001961,6.099999905,51,111,0
THI,800,1962,4,thailand,8001962,6.099999905,45,117,0
THI,800,1963,4,thailand,8001963,6.099999905,38,119,0
THI,800,1964,4,thailand,8001964,9.100000381,38,122,0
THI,800,1965,4,thailand,8001965,31,31.20000076,125,0
THI,800,1966,4,thailand,8001966,10.10000038,33.5,129,0
THI,800,1967,4,thailand,8001967,10.10000038,27.89999962,130,0
THI,800,1968,4,thailand,8001968,10.10000038,26.5,133,0
THI,800,1969,4,thailand,8001969,10.10000038,26.20000076,133,0.5
THI,800,1970,4,thailand,8001970,13.10000038,25.5,134,0.5
THI,800,1971,4,thailand,8001971,13.10000038,22.5,139,0
THI,800,1972,4,thailand,8001972,14.10000038,27,140,0
THI,800,1973,4,thailand,8001973,14.10000038,28.10000038,141,0.25
THI,800,1974,4,thailand,8001974,18.10000038,26.10000038,143,0.75
THI,800,1975,4,thailand,8001975,18.10000038,26.29999924,150,0.75
THI,800,1976,4,thailand,8001976,18.10000038,25.5,151,0.25
THI,800,1977,4,thailand,8001977,18.10000038,25.70000076,152,0.25
THI,800,1978,4,thailand,8001978,18.10000038,15.60000038,154,0.75
THI,800,1979,4,thailand,8001979,54.09999847,56.29999924,156,0.75
THI,800,1980,4,thailand,8001980,54.09999847,47.20000076,156,0.75
THI,800,1981,4,thailand,8001981,48,64,159,0.75
THI,800,1982,4,thailand,8001982,54.09999847,47.20000076,159,0.75
THI,800,1983,4,thailand,8001983,19.10000038,47.5,160,0.75
THI,800,1984,4,thailand,8001984,54.09999847,47.20000076,161,0.75
THI,800,1985,4,thailand,8001985,54.09999847,38,161,0.75
THI,800,1986,4,thailand,8001986,54.09999847,38,161,0.75
THI,800,1987,4,thailand,8001987,54.09999847,38,161,0.75
THI,800,1988,4,thailand,8001988,54.09999847,38,161,0.75
THI,800,1989,4,thailand,8001989,54.09999847,38,161,0.75
THI,800,1990,4,thailand,8001990,4,40.90999985,165,0.75
THI,800,1991,4,thailand,8001991,4,37.97000122,177,0
THI,800,1992,4,thailand,8001992,4,35.22999954,181,0.75
THI,800,1993,4,thailand,8001993,4,32.70000076,186,0.75
THI,800,1994,4,thailand,8001994,4,30.34000015,187,0.75
THI,800,1995,4,thailand,8001995,4,28.13999939,187,0.75
THI,800,1996,4,thailand,8001996,4,27.26000023,187,0.75
THI,800,1997,4,thailand,8001997,15,26.39999962,187,0.75
THI,800,1998,4,thailand,8001998,15,25.60000038,187,0.75
THI,800,1999,4,thailand,8001999,15,24.79999924,190,0.75
THI,800,2000,4,thailand,8002000,15,24,191,
THI,800,2001,4,thailand,8002001,15,23.29999924,191,
THI,800,2002,4,thailand,8002002,15,22.5,192,
CAM,811,1953,4,cambodia,8111953,54.09999847,165.1000061,79,0.25
CAM,811,1954,4,cambodia,8111954,54.09999847,165.1000061,82,0.25
CAM,811,1955,4,cambodia,8111955,54.09999847,152,84,0.5
CAM,811,1956,4,cambodia,8111956,54.09999847,152,87,0.5
CAM,811,1957,4,cambodia,8111957,54.09999847,152,89,0.5
CAM,811,1958,4,cambodia,8111958,54.09999847,152,90,0.5
CAM,811,1959,4,cambodia,8111959,54.09999847,152,89,0.5
CAM,811,1960,4,cambodia,8111960,37,146,107,0.5
CAM,811,1961,4,cambodia,8111961,54.09999847,139.5,111,0.5
CAM,811,1962,4,cambodia,8111962,54.09999847,139.5,117,0.5
CAM,811,1963,4,cambodia,8111963,54.09999847,139.5,119,0.5
CAM,811,1964,4,cambodia,8111964,54.09999847,139.5,122,0.5
CAM,811,1965,4,cambodia,8111965,54.09999847,130,125,0.5
CAM,811,1966,4,cambodia,8111966,54.09999847,130,129,0.5
CAM,811,1967,4,cambodia,8111967,54.09999847,130,130,0.5
CAM,811,1968,4,cambodia,8111968,54.09999847,130,133,0.5
CAM,811,1969,4,cambodia,8111969,54.09999847,130,133,0.5
CAM,811,1970,4,cambodia,8111970,54.09999847,180.8999939,134,0.25
CAM,811,1971,4,cambodia,8111971,54.09999847,180.8999939,139,0.25
CAM,811,1972,4,cambodia,8111972,54.09999847,180.8999939,140,0.25
